date,close,ticker
2025-05-21,0.17795230960372788,AAPL
2025-05-22,0.1589046108369434,AAPL
2025-05-23,0.0,AAPL
2025-05-27,0.1288983170088409,AAPL
2025-05-28,0.13437741524158664,AAPL
2025-05-29,0.12211381744390781,AAPL
2025-05-30,0.14559748916516835,AAPL
2025-06-02,0.16777615815006897,AAPL
2025-06-03,0.20874184423114173,AAPL
2025-06-04,0.19700040696633891,AAPL
2025-06-05,0.1398573106659846,AAPL
2025-06-06,0.22570209665390717,AAPL
2025-06-09,0.16125313744739955,AAPL
2025-06-10,0.19308619594891052,AAPL
2025-06-11,0.09158536308293108,AAPL
2025-06-12,0.10254435674007567,AAPL
2025-06-13,0.030789136031587283,AAPL
2025-06-16,0.08219205383275785,AAPL
2025-06-17,0.009653990920783784,AAPL
2025-06-18,0.03418118651614055,AAPL
2025-06-20,0.14951130158676929,AAPL
2025-06-23,0.16255774158793468,AAPL
2025-06-24,0.1312464450234705,AAPL
2025-06-25,0.16412342599490515,AAPL
2025-06-26,0.14951130158676929,AAPL
2025-06-27,0.1515987479307892,AAPL
2025-06-30,0.25831799735890293,AAPL
2025-07-01,0.3274640097863246,AAPL
2025-07-02,0.44801254141908853,AAPL
2025-07-03,0.47697570996892136,AAPL
2025-07-07,0.3830414216797067,AAPL
2025-07-08,0.38460710608667714,AAPL
2025-07-09,0.4140920365735594,AAPL
2025-07-10,0.44722969921560374,AAPL
2025-07-11,0.4146137985106062,AAPL
2025-07-14,0.348338074630691,AAPL
2025-07-15,0.3611238329612432,AAPL
2025-07-16,0.38852131710410553,AAPL
2025-07-17,0.38486818635311515,AAPL
2025-07-18,0.41513556044765476,AAPL
2025-07-21,0.44905606529318476,AAPL
2025-07-22,0.4991543789538211,AAPL
2025-07-23,0.492630959655326,AAPL
2025-07-24,0.4824548082016671,AAPL
2025-07-25,0.485586177015608,AAPL
2025-07-28,0.4900221499700841,AAPL
2025-07-29,0.4174840870581109,AAPL
2025-07-30,0.3595581485542727,AAPL
2025-07-31,0.3209409890836552,AAPL
2025-08-01,0.18551965137214577,AAPL
2025-08-04,0.2108296891709882,AAPL
2025-08-05,0.19960921665157905,AAPL
2025-08-06,0.469147686529892,AAPL
2025-08-07,0.6460564722595237,AAPL
2025-08-08,0.889241380464898,AAPL
2025-08-11,0.8393471478674916,AAPL
2025-08-12,0.9038694487060983,AAPL
2025-08-13,1.0,AAPL
2025-08-14,0.9856326134294102,AAPL
2025-08-15,0.9545469221028169,AAPL
2025-08-18,0.936261338556533,AAPL
2025-08-19,0.9276409066141795,AAPL
2025-08-20,0.8087840156695982,AAPL
